date,pm10,pm2_5,carbon_monoxide,nitrogen_dioxide,sulphur_dioxide,ozone,dust,uv_index,city
2025-06-25 23:00:00+00:00,22.8,20.5,308.0,11.2,6.7,108.0,4.0,0.0,Islamabad
2025-06-26 00:00:00+00:00,20.9,17.0,373.0,9.6,4.8,112.0,8.0,0.0,Islamabad
2025-06-26 01:00:00+00:00,20.9,17.6,475.0,11.5,6.1,111.0,9.0,0.1,Islamabad
2025-06-26 02:00:00+00:00,21.9,17.6,615.0,14.0,7.9,110.0,10.0,0.4,Islamabad
2025-06-26 03:00:00+00:00,23.9,18.8,695.0,15.7,9.1,110.0,10.0,0.85,Islamabad
2025-06-26 04:00:00+00:00,25.8,19.2,653.0,15.8,9.3,112.0,9.0,1.3,Islamabad
2025-06-26 05:00:00+00:00,24.1,18.4,551.0,14.9,8.9,115.0,8.0,1.5,Islamabad
2025-06-26 06:00:00+00:00,23.3,19.8,483.0,13.9,8.4,119.0,7.0,1.65,Islamabad
2025-06-26 07:00:00+00:00,14.3,12.2,494.0,12.5,7.9,123.0,5.0,2.3,Islamabad
2025-06-26 08:00:00+00:00,9.9,9.0,540.0,11.0,7.3,127.0,3.0,2.2,Islamabad
2025-06-26 09:00:00+00:00,10.3,9.7,578.0,10.3,6.8,130.0,1.0,1.1,Islamabad
2025-06-26 10:00:00+00:00,13.2,12.7,511.0,9.0,6.4,133.0,1.0,0.75,Islamabad
2025-06-26 11:00:00+00:00,15.6,15.0,438.0,8.5,6.2,134.0,1.0,0.9,Islamabad
2025-06-26 12:00:00+00:00,22.9,22.6,611.0,21.1,8.0,104.0,1.0,0.35,Islamabad
2025-06-26 13:00:00+00:00,24.7,24.4,1314.0,26.1,7.8,94.0,1.0,0.2,Islamabad
2025-06-26 14:00:00+00:00,25.9,25.7,2262.0,33.8,7.6,80.0,0.0,0.0,Islamabad
2025-06-26 15:00:00+00:00,31.3,31.1,2862.0,44.7,7.9,63.0,0.0,0.0,Islamabad
2025-06-26 16:00:00+00:00,41.7,41.4,2805.0,62.6,9.3,42.0,0.0,0.0,Islamabad
2025-06-26 17:00:00+00:00,50.4,50.2,2399.0,83.7,11.1,18.0,0.0,0.0,Islamabad
2025-06-26 18:00:00+00:00,58.7,58.4,1968.0,97.8,12.3,2.0,0.0,0.0,Islamabad
2025-06-26 19:00:00+00:00,62.4,62.2,1585.0,100.2,12.2,0.0,0.0,0.0,Islamabad
2025-06-26 20:00:00+00:00,64.3,63.8,1177.0,95.5,11.3,0.0,1.0,0.0,Islamabad
2025-06-26 21:00:00+00:00,60.8,60.5,853.0,87.2,10.4,5.0,1.0,0.0,Islamabad
2025-06-26 22:00:00+00:00,52.7,52.5,656.0,74.7,9.5,12.0,1.0,0.0,Islamabad
2025-06-26 23:00:00+00:00,46.4,46.2,543.0,58.6,8.6,21.0,1.0,0.0,Islamabad
2025-06-27 00:00:00+00:00,37.4,36.8,486.0,41.2,6.7,32.0,1.0,0.0,Islamabad
2025-06-27 01:00:00+00:00,35.4,34.9,509.0,33.1,6.9,53.0,2.0,0.25,Islamabad
2025-06-27 02:00:00+00:00,27.9,27.1,588.0,21.8,7.1,83.0,2.0,1.0,Islamabad
2025-06-27 03:00:00+00:00,24.2,22.8,632.0,12.8,7.2,109.0,3.0,2.35,Islamabad
2025-06-27 04:00:00+00:00,24.4,23.3,591.0,8.2,7.3,128.0,3.0,4.1,Islamabad
2025-06-27 05:00:00+00:00,24.0,22.8,514.0,5.7,7.4,143.0,3.0,6.0,Islamabad
2025-06-27 06:00:00+00:00,24.6,22.5,458.0,4.3,7.1,153.0,4.0,7.3,Islamabad
2025-06-27 07:00:00+00:00,22.5,19.9,441.0,3.8,6.2,154.0,5.0,7.75,Islamabad
2025-06-27 08:00:00+00:00,22.2,19.0,445.0,4.3,5.1,148.0,7.0,3.7,Islamabad
2025-06-27 09:00:00+00:00,25.1,21.0,466.0,4.9,4.3,144.0,9.0,3.75,Islamabad
2025-06-27 10:00:00+00:00,24.9,20.0,462.0,2.5,4.2,147.0,11.0,3.55,Islamabad
2025-06-27 11:00:00+00:00,25.0,19.7,475.0,0.3,4.4,151.0,12.0,1.85,Islamabad
2025-06-27 12:00:00+00:00,38.3,31.2,632.0,9.5,7.8,137.0,15.0,1.05,Islamabad
2025-06-27 13:00:00+00:00,37.1,29.0,1110.0,20.7,8.2,117.0,15.0,0.3,Islamabad
2025-06-27 14:00:00+00:00,37.6,29.9,1732.0,36.3,8.9,90.0,15.0,0.0,Islamabad
2025-06-27 15:00:00+00:00,43.9,35.6,2097.0,48.7,9.3,67.0,17.0,0.0,Islamabad
2025-06-27 16:00:00+00:00,48.2,37.8,1985.0,55.6,9.5,52.0,22.0,0.0,Islamabad
2025-06-27 17:00:00+00:00,54.1,40.5,1616.0,59.4,9.6,42.0,29.0,0.0,Islamabad
2025-06-27 18:00:00+00:00,59.8,43.9,1246.0,59.4,9.3,38.0,33.0,0.0,Islamabad
2025-06-27 19:00:00+00:00,63.1,45.9,928.0,53.9,8.4,41.0,33.0,0.0,Islamabad
2025-06-27 20:00:00+00:00,63.3,46.2,609.0,44.7,7.1,50.0,32.0,0.0,Islamabad
2025-06-27 21:00:00+00:00,53.4,39.1,389.0,36.0,6.1,59.0,29.0,0.0,Islamabad
2025-06-27 22:00:00+00:00,44.8,33.8,322.0,28.7,5.5,66.0,25.0,0.0,Islamabad
2025-06-27 23:00:00+00:00,40.0,31.0,355.0,21.9,5.2,72.0,20.0,0.0,Islamabad
2025-06-28 00:00:00+00:00,40.0,31.0,428.0,20.0,5.6,66.0,19.0,0.0,Islamabad
2025-06-28 01:00:00+00:00,38.1,31.8,556.0,21.0,7.4,75.0,26.0,0.2,Islamabad
2025-06-28 02:00:00+00:00,43.4,32.5,724.0,22.2,10.0,88.0,35.0,0.65,Islamabad
2025-06-28 03:00:00+00:00,51.1,30.3,827.0,21.9,12.6,103.0,43.0,1.45,Islamabad
2025-06-28 04:00:00+00:00,59.6,31.2,804.0,18.6,15.4,120.0,49.0,2.45,Islamabad
2025-06-28 05:00:00+00:00,56.0,28.6,716.0,13.8,18.3,138.0,54.0,4.0,Islamabad
2025-06-28 06:00:00+00:00,57.4,30.0,637.0,9.9,20.3,155.0,57.0,5.4,Islamabad
2025-06-28 07:00:00+00:00,58.2,32.0,590.0,7.6,20.9,172.0,56.0,6.05,Islamabad
2025-06-28 08:00:00+00:00,59.6,35.0,553.0,6.1,20.6,188.0,53.0,5.75,Islamabad
2025-06-28 09:00:00+00:00,61.7,38.2,532.0,5.6,20.0,197.0,49.0,4.65,Islamabad
2025-06-28 10:00:00+00:00,59.6,38.4,477.0,3.2,18.9,201.0,46.0,3.5,Islamabad
2025-06-28 11:00:00+00:00,59.8,39.0,438.0,1.8,17.5,198.0,42.0,2.0,Islamabad
2025-06-28 12:00:00+00:00,71.2,45.1,570.0,9.9,18.1,186.0,55.0,0.8,Islamabad
2025-06-28 13:00:00+00:00,70.5,45.9,1052.0,32.7,18.7,150.0,51.0,0.25,Islamabad
2025-06-28 14:00:00+00:00,71.9,51.6,1703.0,64.1,19.5,100.0,46.0,0.0,Islamabad
2025-06-28 15:00:00+00:00,83.8,63.1,2141.0,87.8,19.9,60.0,43.0,0.0,Islamabad
2025-06-28 16:00:00+00:00,95.9,75.0,2198.0,98.3,19.8,40.0,43.0,0.0,Islamabad
2025-06-28 17:00:00+00:00,101.0,79.4,2040.0,101.0,19.3,31.0,44.0,0.0,Islamabad
2025-06-28 18:00:00+00:00,99.0,77.8,1784.0,96.0,18.3,30.0,44.0,0.0,Islamabad
2025-06-28 19:00:00+00:00,91.0,72.4,1390.0,79.1,16.3,40.0,39.0,0.0,Islamabad
2025-06-28 20:00:00+00:00,82.7,66.6,898.0,54.6,13.8,58.0,33.0,0.0,Islamabad
2025-06-28 21:00:00+00:00,75.7,61.7,536.0,35.1,11.7,72.0,29.0,0.0,Islamabad
2025-06-28 22:00:00+00:00,73.3,59.1,409.0,26.1,10.1,75.0,29.0,0.0,Islamabad
2025-06-28 23:00:00+00:00,77.8,59.1,413.0,22.2,8.9,74.0,31.0,0.0,Islamabad
2025-06-29 00:00:00+00:00,78.2,59.3,468.0,41.8,8.9,39.0,39.0,0.0,Islamabad
2025-06-29 01:00:00+00:00,73.3,56.6,583.0,37.9,11.2,52.0,49.0,0.15,Islamabad
2025-06-29 02:00:00+00:00,85.7,56.2,750.0,32.2,14.3,71.0,62.0,0.4,Islamabad
2025-06-29 03:00:00+00:00,88.5,54.5,865.0,26.3,17.0,94.0,70.0,1.35,Islamabad
2025-06-29 04:00:00+00:00,87.3,53.8,884.0,20.0,19.0,125.0,68.0,2.15,Islamabad
2025-06-29 05:00:00+00:00,80.8,52.3,851.0,13.4,20.5,160.0,60.0,4.2,Islamabad
2025-06-29 06:00:00+00:00,77.1,51.3,790.0,8.5,20.4,182.0,53.0,5.9,Islamabad
2025-06-29 07:00:00+00:00,73.6,51.1,674.0,6.1,17.5,182.0,49.0,5.6,Islamabad
2025-06-29 08:00:00+00:00,70.1,49.1,531.0,5.3,13.2,169.0,47.0,4.6,Islamabad
2025-06-29 09:00:00+00:00,65.4,43.4,467.0,5.7,10.0,158.0,46.0,1.4,Islamabad
2025-06-29 10:00:00+00:00,91.5,58.7,513.0,7.3,9.6,154.0,48.0,1.5,Islamabad
2025-06-29 11:00:00+00:00,84.3,56.0,638.0,10.0,10.4,152.0,51.0,1.7,Islamabad
2025-06-29 12:00:00+00:00,84.3,56.0,854.0,11.1,12.0,149.0,60.0,0.6,Islamabad
2025-06-29 13:00:00+00:00,88.7,57.4,1290.0,16.4,11.2,136.0,53.0,0.1,Islamabad
2025-06-29 14:00:00+00:00,83.4,60.3,1817.0,23.7,10.0,118.0,44.0,0.0,Islamabad
2025-06-29 15:00:00+00:00,75.0,57.0,2054.0,28.8,9.0,104.0,37.0,0.0,Islamabad
2025-06-29 16:00:00+00:00,73.6,54.6,1735.0,30.2,8.5,96.0,34.0,0.0,Islamabad
2025-06-29 17:00:00+00:00,75.7,56.6,1125.0,29.5,8.3,91.0,33.0,0.0,Islamabad
2025-06-29 18:00:00+00:00,68.7,53.1,646.0,27.1,7.7,91.0,32.0,0.0,Islamabad
2025-06-29 19:00:00+00:00,63.1,49.9,468.0,22.1,6.5,97.0,29.0,0.0,Islamabad
2025-06-29 20:00:00+00:00,49.5,40.0,419.0,15.4,5.0,107.0,25.0,0.0,Islamabad
2025-06-29 21:00:00+00:00,51.9,40.6,405.0,10.5,3.9,114.0,23.0,0.0,Islamabad
2025-06-29 22:00:00+00:00,47.7,38.4,394.0,8.4,3.5,113.0,23.0,0.0,Islamabad
2025-06-29 23:00:00+00:00,45.3,34.3,418.0,8.1,3.4,109.0,25.0,0.0,Islamabad
2025-06-30 00:00:00+00:00,60.5,44.2,480.0,11.8,6.1,98.0,33.0,0.0,Islamabad
2025-06-30 01:00:00+00:00,49.1,35.7,619.0,14.7,6.2,99.0,32.0,0.2,Islamabad
2025-06-30 02:00:00+00:00,49.9,36.8,796.0,18.4,6.4,100.0,32.0,0.85,Islamabad
2025-06-30 03:00:00+00:00,53.6,38.1,893.0,19.8,7.3,108.0,32.0,1.9,Islamabad
2025-06-30 04:00:00+00:00,63.1,38.8,837.0,16.6,9.6,128.0,35.0,3.0,Islamabad
2025-06-30 05:00:00+00:00,60.5,38.1,701.0,11.0,12.5,153.0,39.0,5.45,Islamabad
2025-06-30 06:00:00+00:00,59.1,38.8,587.0,6.7,14.6,173.0,42.0,7.4,Islamabad
2025-06-30 07:00:00+00:00,59.3,39.9,529.0,5.0,15.2,183.0,42.0,7.65,Islamabad
2025-06-30 08:00:00+00:00,57.6,39.7,494.0,4.6,14.9,186.0,40.0,6.7,Islamabad
2025-06-30 09:00:00+00:00,57.9,38.8,484.0,4.9,14.2,185.0,40.0,5.0,Islamabad
2025-06-30 10:00:00+00:00,57.4,37.5,516.0,5.1,12.9,179.0,44.0,3.45,Islamabad
2025-06-30 11:00:00+00:00,59.4,36.8,573.0,6.0,11.3,167.0,51.0,1.55,Islamabad
2025-06-30 12:00:00+00:00,83.1,46.7,609.0,13.0,11.1,147.0,76.0,0.6,Islamabad
2025-06-30 13:00:00+00:00,82.4,50.2,594.0,19.5,10.6,134.0,64.0,0.15,Islamabad
2025-06-30 14:00:00+00:00,71.5,50.6,558.0,28.2,9.9,116.0,48.0,0.0,Islamabad
2025-06-30 15:00:00+00:00,69.6,52.5,542.0,33.1,9.1,104.0,35.0,0.0,Islamabad
2025-06-30 16:00:00+00:00,68.7,52.4,580.0,30.6,8.2,104.0,30.0,0.0,Islamabad
2025-06-30 17:00:00+00:00,63.6,47.3,638.0,24.1,7.3,111.0,30.0,0.0,Islamabad
2025-06-30 18:00:00+00:00,54.9,40.5,658.0,18.4,6.4,116.0,29.0,0.0,Islamabad
2025-06-30 19:00:00+00:00,50.4,35.5,602.0,14.6,5.7,117.0,27.0,0.0,Islamabad
2025-06-30 20:00:00+00:00,43.8,31.3,508.0,11.5,5.0,118.0,26.0,0.0,Islamabad
2025-06-30 21:00:00+00:00,39.1,27.5,436.0,9.7,4.6,115.0,24.0,0.0,Islamabad
2025-06-30 22:00:00+00:00,37.1,26.4,401.0,9.7,4.4,107.0,21.0,0.0,Islamabad
2025-06-30 23:00:00+00:00,32.5,25.4,387.0,11.1,4.5,97.0,17.0,0.0,Islamabad
2025-07-01 00:00:00+00:00,48.0,35.7,410.0,13.4,7.5,99.0,25.0,0.0,Islamabad
2025-07-01 01:00:00+00:00,46.9,35.2,504.0,17.3,6.9,97.0,24.0,0.05,Islamabad
2025-07-01 02:00:00+00:00,41.4,33.9,635.0,22.5,6.2,96.0,22.0,0.45,Islamabad
2025-07-01 03:00:00+00:00,40.6,31.0,714.0,24.5,5.9,97.0,20.0,1.8,Islamabad
2025-07-01 04:00:00+00:00,41.1,28.5,695.0,20.4,6.5,105.0,19.0,1.25,Islamabad
2025-07-01 05:00:00+00:00,34.7,22.6,624.0,13.1,7.6,116.0,19.0,1.3,Islamabad
2025-07-01 06:00:00+00:00,29.4,20.0,553.0,7.6,8.1,125.0,19.0,5.45,Islamabad
2025-07-01 07:00:00+00:00,26.4,18.1,487.0,5.7,7.4,129.0,19.0,5.5,Islamabad
2025-07-01 08:00:00+00:00,29.0,20.1,421.0,5.5,6.2,131.0,19.0,3.55,Islamabad
2025-07-01 09:00:00+00:00,31.9,21.9,395.0,6.0,5.4,131.0,20.0,2.9,Islamabad
2025-07-01 10:00:00+00:00,36.0,23.7,422.0,5.9,5.3,131.0,24.0,1.65,Islamabad
2025-07-01 11:00:00+00:00,37.1,24.4,489.0,6.4,5.6,129.0,29.0,1.25,Islamabad
2025-07-01 12:00:00+00:00,47.5,27.6,591.0,11.4,4.5,106.0,41.0,0.5,Islamabad
2025-07-01 13:00:00+00:00,42.3,27.4,775.0,22.3,5.1,90.0,36.0,0.2,Islamabad
2025-07-01 14:00:00+00:00,41.4,27.9,994.0,37.4,5.9,67.0,28.0,0.0,Islamabad
2025-07-01 15:00:00+00:00,45.5,34.1,1107.0,49.1,6.4,49.0,23.0,0.0,Islamabad
2025-07-01 16:00:00+00:00,48.8,37.6,1025.0,54.8,6.5,38.0,21.0,0.0,Islamabad
2025-07-01 17:00:00+00:00,51.5,40.6,836.0,57.1,6.3,32.0,21.0,0.0,Islamabad
2025-07-01 18:00:00+00:00,51.3,41.1,661.0,56.9,6.0,28.0,21.0,0.0,Islamabad
2025-07-01 19:00:00+00:00,49.2,38.6,534.0,53.6,5.6,27.0,19.0,0.0,Islamabad
2025-07-01 20:00:00+00:00,47.6,38.3,421.0,47.7,5.2,29.0,16.0,0.0,Islamabad
2025-07-01 21:00:00+00:00,46.7,38.4,339.0,41.3,5.0,33.0,17.0,0.0,Islamabad
2025-07-01 22:00:00+00:00,50.4,35.7,293.0,34.1,5.2,41.0,24.0,0.0,Islamabad
2025-07-01 23:00:00+00:00,52.7,35.4,278.0,26.3,5.7,51.0,33.0,0.0,Islamabad
2025-07-02 00:00:00+00:00,69.8,40.7,303.0,15.2,8.9,69.0,59.0,0.0,Islamabad
2025-07-02 01:00:00+00:00,48.1,26.4,400.0,17.1,9.7,71.0,50.0,0.05,Islamabad
2025-07-02 02:00:00+00:00,33.8,18.9,538.0,19.6,10.8,73.0,37.0,0.35,Islamabad
2025-07-02 03:00:00+00:00,37.0,20.7,626.0,20.4,11.2,78.0,33.0,1.05,Islamabad
2025-07-02 04:00:00+00:00,54.4,26.0,616.0,17.9,10.3,86.0,46.0,1.45,Islamabad
2025-07-02 05:00:00+00:00,65.7,31.1,558.0,13.8,8.8,97.0,68.0,0.9,Islamabad
2025-07-02 06:00:00+00:00,71.9,33.5,507.0,10.9,7.6,105.0,79.0,0.7,Islamabad
2025-07-02 07:00:00+00:00,64.5,31.4,475.0,10.5,7.1,109.0,69.0,0.9,Islamabad
2025-07-02 08:00:00+00:00,50.5,26.4,450.0,11.2,7.0,110.0,48.0,0.5,Islamabad
2025-07-02 09:00:00+00:00,39.3,24.4,458.0,11.7,7.0,113.0,31.0,1.55,Islamabad
2025-07-02 10:00:00+00:00,30.6,21.8,483.0,8.6,7.0,124.0,22.0,4.05,Islamabad
2025-07-02 11:00:00+00:00,26.8,19.7,541.0,5.2,7.2,137.0,17.0,2.6,Islamabad
2025-07-02 12:00:00+00:00,49.9,28.9,703.0,9.5,9.8,135.0,44.0,1.05,Islamabad
2025-07-02 13:00:00+00:00,48.9,29.0,1064.0,38.7,11.4,99.0,43.0,0.3,Islamabad
2025-07-02 14:00:00+00:00,58.3,39.7,1528.0,78.7,13.5,50.0,41.0,0.0,Islamabad
2025-07-02 15:00:00+00:00,78.0,58.4,1882.0,107.0,15.0,13.0,40.0,0.0,Islamabad
2025-07-02 16:00:00+00:00,88.2,68.5,2075.0,113.4,15.4,1.0,40.0,0.0,Islamabad
2025-07-02 17:00:00+00:00,89.6,70.1,2159.0,108.1,15.2,2.0,40.0,0.0,Islamabad
2025-07-02 18:00:00+00:00,86.8,68.2,2070.0,98.8,14.2,6.0,38.0,0.0,Islamabad
2025-07-02 19:00:00+00:00,76.4,60.5,1693.0,86.4,12.0,12.0,33.0,0.0,Islamabad
2025-07-02 20:00:00+00:00,64.3,51.8,1144.0,70.0,9.2,22.0,26.0,0.0,Islamabad
2025-07-02 21:00:00+00:00,55.2,44.6,710.0,55.4,6.9,31.0,21.0,0.0,Islamabad
2025-07-02 22:00:00+00:00,49.5,40.0,502.0,44.4,5.8,35.0,18.0,0.0,Islamabad
2025-07-02 23:00:00+00:00,44.4,35.9,410.0,35.1,5.3,38.0,17.0,0.0,Islamabad
2025-07-03 00:00:00+00:00,36.0,29.0,390.0,31.1,4.1,34.0,14.0,0.0,Islamabad
2025-07-03 01:00:00+00:00,36.9,28.7,472.0,27.6,5.7,51.0,16.0,0.1,Islamabad
2025-07-03 02:00:00+00:00,38.1,31.2,626.0,22.6,8.0,74.0,19.0,0.7,Islamabad
2025-07-03 03:00:00+00:00,42.4,32.0,719.0,17.7,9.8,99.0,21.0,2.1,Islamabad
2025-07-03 04:00:00+00:00,45.3,34.5,677.0,13.0,10.8,125.0,21.0,3.65,Islamabad
2025-07-03 05:00:00+00:00,43.8,35.0,573.0,8.3,11.5,152.0,20.0,5.9,Islamabad
2025-07-03 06:00:00+00:00,45.8,35.6,493.0,5.1,11.9,172.0,21.0,7.1,Islamabad
2025-07-03 07:00:00+00:00,48.5,36.0,467.0,4.1,12.1,181.0,25.0,8.05,Islamabad
2025-07-03 08:00:00+00:00,52.2,36.7,466.0,4.6,12.1,182.0,31.0,6.1,Islamabad
2025-07-03 09:00:00+00:00,55.2,36.9,483.0,5.5,12.3,183.0,38.0,4.05,Islamabad
2025-07-03 10:00:00+00:00,57.7,37.0,511.0,3.9,13.0,189.0,45.0,3.6,Islamabad
2025-07-03 11:00:00+00:00,59.3,36.7,558.0,2.7,14.0,193.0,53.0,2.15,Islamabad
2025-07-03 12:00:00+00:00,94.3,47.8,641.0,9.7,12.2,165.0,97.0,0.8,Islamabad
2025-07-03 13:00:00+00:00,100.1,49.7,808.0,20.2,12.1,142.0,97.0,0.25,Islamabad
2025-07-03 14:00:00+00:00,101.7,54.6,1013.0,34.3,12.0,112.0,98.0,0.0,Islamabad
2025-07-03 15:00:00+00:00,106.6,57.9,1131.0,43.0,11.7,89.0,101.0,0.0,Islamabad
2025-07-03 16:00:00+00:00,114.8,59.3,1099.0,41.0,11.1,83.0,110.0,0.0,Islamabad
2025-07-03 17:00:00+00:00,121.1,60.3,981.0,33.5,10.4,86.0,121.0,0.0,Islamabad
2025-07-03 18:00:00+00:00,124.8,61.5,846.0,26.7,9.9,89.0,131.0,0.0,Islamabad
2025-07-03 19:00:00+00:00,126.2,60.8,693.0,22.6,9.9,90.0,138.0,0.0,Islamabad
2025-07-03 20:00:00+00:00,128.5,60.3,523.0,19.2,10.0,92.0,143.0,0.0,Islamabad
2025-07-03 21:00:00+00:00,129.0,58.3,404.0,16.6,10.0,93.0,145.0,0.0,Islamabad
2025-07-03 22:00:00+00:00,136.9,61.7,367.0,15.0,9.2,91.0,141.0,0.0,Islamabad
2025-07-03 23:00:00+00:00,120.6,55.3,381.0,14.2,8.2,89.0,134.0,0.0,Islamabad
2025-07-04 00:00:00+00:00,135.0,59.4,417.0,19.3,9.4,75.0,156.0,0.0,Islamabad
2025-07-04 01:00:00+00:00,134.1,56.3,481.0,18.5,10.7,83.0,151.0,0.05,Islamabad
2025-07-04 02:00:00+00:00,124.8,51.8,567.0,17.4,12.6,96.0,143.0,0.35,Islamabad
2025-07-04 03:00:00+00:00,109.7,46.2,627.0,15.6,14.0,111.0,131.0,1.35,Islamabad
2025-07-04 04:00:00+00:00,93.4,43.9,637.0,12.7,14.8,131.0,111.0,2.35,Islamabad
2025-07-04 05:00:00+00:00,83.4,42.7,620.0,9.2,15.1,153.0,87.0,4.2,Islamabad
2025-07-04 06:00:00+00:00,73.3,41.0,600.0,6.5,15.1,171.0,67.0,5.25,Islamabad
2025-07-04 07:00:00+00:00,70.3,42.6,577.0,5.1,14.5,181.0,56.0,6.3,Islamabad
2025-07-04 08:00:00+00:00,66.1,42.4,550.0,4.6,13.5,186.0,51.0,6.1,Islamabad
2025-07-04 09:00:00+00:00,64.0,41.7,546.0,4.9,12.6,187.0,47.0,4.95,Islamabad
2025-07-04 10:00:00+00:00,60.5,40.2,549.0,5.0,12.1,185.0,46.0,3.4,Islamabad
2025-07-04 11:00:00+00:00,58.3,39.5,574.0,6.0,11.8,180.0,47.0,1.85,Islamabad
2025-07-04 12:00:00+00:00,104.3,63.3,690.0,8.4,11.5,178.0,86.0,0.7,Islamabad
2025-07-04 13:00:00+00:00,99.9,64.3,1018.0,21.7,11.2,151.0,77.0,0.2,Islamabad
2025-07-04 14:00:00+00:00,98.0,68.0,1438.0,39.9,10.8,113.0,65.0,0.0,Islamabad
2025-07-04 15:00:00+00:00,96.6,70.3,1659.0,51.8,10.1,85.0,55.0,0.0,Islamabad
2025-07-04 16:00:00+00:00,94.1,70.1,1505.0,51.8,9.0,74.0,50.0,0.0,Islamabad
2025-07-04 17:00:00+00:00,92.2,69.6,1152.0,45.5,7.7,72.0,47.0,0.0,Islamabad
2025-07-04 18:00:00+00:00,90.6,69.2,844.0,38.7,6.7,73.0,45.0,0.0,Islamabad
2025-07-04 19:00:00+00:00,88.9,67.8,660.0,32.8,6.2,75.0,44.0,0.0,Islamabad
2025-07-04 20:00:00+00:00,88.5,66.6,521.0,26.4,6.0,81.0,45.0,0.0,Islamabad
2025-07-04 21:00:00+00:00,90.3,67.5,425.0,21.2,6.0,86.0,47.0,0.0,Islamabad
2025-07-04 22:00:00+00:00,94.8,69.2,372.0,17.7,6.2,90.0,51.0,0.0,Islamabad
2025-07-04 23:00:00+00:00,97.3,69.4,364.0,15.3,6.5,93.0,56.0,0.0,Islamabad
2025-07-05 00:00:00+00:00,97.6,69.2,404.0,14.8,7.7,93.0,58.0,0.0,Islamabad
2025-07-05 01:00:00+00:00,93.8,68.0,529.0,16.5,8.4,99.0,59.0,0.05,Islamabad
2025-07-05 02:00:00+00:00,89.2,63.1,703.0,18.7,9.2,109.0,61.0,0.3,Islamabad
2025-07-05 03:00:00+00:00,85.9,56.0,825.0,19.3,9.6,119.0,61.0,0.75,Islamabad
2025-07-05 04:00:00+00:00,79.6,51.0,852.0,16.8,8.8,130.0,57.0,1.4,Islamabad
2025-07-05 05:00:00+00:00,75.0,46.8,827.0,12.8,7.6,142.0,51.0,1.95,Islamabad
2025-07-05 06:00:00+00:00,67.1,43.3,776.0,9.7,7.0,152.0,49.0,3.3,Islamabad
2025-07-05 07:00:00+00:00,59.5,37.5,678.0,8.3,7.7,159.0,56.0,3.85,Islamabad
2025-07-05 08:00:00+00:00,69.8,39.9,554.0,7.8,9.0,164.0,68.0,3.3,Islamabad
2025-07-05 09:00:00+00:00,83.8,46.7,494.0,8.2,10.6,168.0,78.0,2.35,Islamabad
2025-07-05 10:00:00+00:00,93.8,53.9,523.0,8.3,12.5,173.0,84.0,1.55,Islamabad
2025-07-05 11:00:00+00:00,98.7,57.3,616.0,9.4,14.6,176.0,88.0,1.25,Islamabad
2025-07-05 12:00:00+00:00,121.5,68.2,788.0,12.7,14.6,173.0,113.0,0.65,Islamabad
2025-07-05 13:00:00+00:00,115.7,71.2,1141.0,18.4,13.2,155.0,102.0,0.2,Islamabad
2025-07-05 14:00:00+00:00,111.8,73.3,1573.0,26.0,11.2,129.0,88.0,0.0,Islamabad
2025-07-05 15:00:00+00:00,111.1,74.0,1792.0,30.5,9.6,111.0,77.0,0.0,Islamabad
2025-07-05 16:00:00+00:00,113.4,75.0,1612.0,28.9,9.0,106.0,75.0,0.0,Islamabad
2025-07-05 17:00:00+00:00,115.7,75.9,1219.0,24.2,8.9,108.0,76.0,0.0,Islamabad
2025-07-05 18:00:00+00:00,109.9,73.8,880.0,19.5,8.4,112.0,74.0,0.0,Islamabad
2025-07-05 19:00:00+00:00,97.8,67.1,688.0,15.7,7.1,117.0,64.0,0.0,Islamabad
2025-07-05 20:00:00+00:00,68.0,47.6,550.0,12.1,5.6,123.0,50.0,0.0,Islamabad
2025-07-05 21:00:00+00:00,58.8,40.4,454.0,9.3,4.3,127.0,38.0,0.0,Islamabad
2025-07-05 22:00:00+00:00,50.1,35.4,390.0,7.3,3.6,129.0,31.0,0.0,Islamabad
2025-07-05 23:00:00+00:00,46.6,32.6,367.0,6.2,3.3,129.0,27.0,0.0,Islamabad
2025-07-06 00:00:00+00:00,49.5,30.6,403.0,8.0,2.8,123.0,39.0,0.0,Islamabad
2025-07-06 01:00:00+00:00,46.1,28.1,552.0,13.5,3.4,117.0,45.0,0.05,Islamabad
2025-07-06 02:00:00+00:00,48.3,31.0,760.0,20.8,4.3,110.0,54.0,0.25,Islamabad
2025-07-06 03:00:00+00:00,70.8,38.3,881.0,24.5,5.3,108.0,67.0,0.4,Islamabad
2025-07-06 04:00:00+00:00,89.2,44.0,826.0,21.1,6.5,116.0,89.0,0.6,Islamabad
2025-07-06 05:00:00+00:00,122.9,57.9,684.0,14.1,7.7,130.0,115.0,2.15,Islamabad
2025-07-06 06:00:00+00:00,119.7,56.1,576.0,8.6,8.4,140.0,131.0,2.1,Islamabad
2025-07-06 07:00:00+00:00,113.6,57.4,548.0,6.6,8.0,144.0,130.0,1.6,Islamabad
2025-07-06 08:00:00+00:00,112.2,57.4,555.0,6.2,7.2,144.0,120.0,2.45,Islamabad
2025-07-06 09:00:00+00:00,111.8,58.7,581.0,6.7,6.9,144.0,110.0,2.7,Islamabad
2025-07-06 10:00:00+00:00,109.0,58.9,550.0,7.1,7.9,147.0,104.0,1.35,Islamabad
